ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10018055,Puma Unisex Black TSUGI Cage Premium Puma-Whisper Wh,Puma,Unisex,6299,5,"Product Design DetailsUpdate to classic TSUGI SneakersTextile upperSuede detailing and meshLace-up closureRubber outsole for tractionPUMA Logo at tongueWarranty: 3 monthsWarranty provided by brand/manufacturerFEATURES + BENEFITSIMEVA: PUMA's midsole for lightweight and comfortable feelIGNITE: PUMA's foam midsole and branded heel cage supports and stabilises by locking the heel onto the platformPRODUCT STORYThe TSUGI Cage Premium Sneakers are the perfect modern representation of the PUMA Running Sportstyle era. This state-of-the-art shoe takes cues from the past and revisits them with today's trends, mixing elevated suede and mesh for a premium sporty appearance. Sculpted tooling with IGNITE technology makes these sneakers perfect for the athlete who loves both comfort and a fashion-forward design.", Black
10012365,Lakme Absolute Matte Melt Liquid Lip Colour 19 Red Vibe,Lakme,Women,400,4,Lakme Absolute Matte Melt Liquid Lip ColorShade name: 19 Red Vibe, Red
10002643,C9 AIRWEAR Women Coral-Coloured Solid Track Pants,C9 AIRWEAR,Women,623,5,"Coral-coloured solid high-rise regular-fit track pants, has an elasticated waistband, slip-on closure, two pockets.", Red
10013619,PARFAIT Plus Size Dusty Pink Solid Underwired Non Padded Everyday Bra P5412,PARFAIT,Women,1679,2,Dusty pink solid medium-coverage Everyday bra with lace inserts detailingNon Padded and Underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10012855,JEWEL JUNCTION Gold-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,4,A pair of gold-toned geometric solid cufflinksComes in a signature JEWEL JUNCTION case, Gold
10009617,SPYKAR Women Blue Alicia Super Skinny Fit Low-Rise Clean Look Stretchable Ankle Jeans,SPYKAR,Women,899,7,"Blue dark wash 5-pocket low-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue
10000679,Lady Lyka Women Red and Beige Pack of 2 Beginners Bras ATHLETE-RED-SKN-Multi,Lady Lyka,Women,425,5,Pack of 2Red and beige solid medium-coverage beginners braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10016977,Campus Sutra Men Grey & White Standard Regular Fit Camouflage Print Casual Shirt,Campus Sutra,Men,1299,5,"Grey, white and black printed casual shirt, has a spread collar, long sleeves, button placket, and curved hem", White
10017451,DKNY Unisex Black Cabin Trolley Bag,DKNY,Unisex,22100,6,"Black textured cabin trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining, two compression straps with click clasps and one zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Black
10001657,Bubblegummers Boys Pink Printed Comfort Sandals,Bubblegummers,Boys,699,7,A pair of pink printed comfort sandalsSynthetic upper with Velcro closureCushioned footbedPatterned rubber outsole, Pink
10007797,her by invictus Women Red Solid Cushioned Mules,her by invictus,Women,1999,6,"A pair of pointed closed toe red mules with comfort lining and foam cushioned footbed for your work-from-home needs. It has regular styling, and closed backSynthetic upperFoam Cushioned footbedTextured and patterned outsole", Red
10012857,JEWEL JUNCTION Black Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of black and peach-coloured geometric embellished cufflinksComes in a signature JEWEL JUNCTION case, Black
10017773,Parx Men Charcoal Grey Slim Fit Printed Casual Shirt,Parx,Men,577,5,"Charcoal grey printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, one patch pocket", Grey
10017445,DKNY Unisex Silver Large Trolley Bag,DKNY,Unisex,17105,7,"Silver textured large trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, an inner mesh zip compartment, two compression straps with click clasps and one zip compartment on the flap with a zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Silver
10017497,Soie Off-White Solid Non-Wired Non Padded Minimizer Bra CB-333IVORY,Soie,Women,632,5,Off-White solid full-coverage Minimizer bra Non Padded and Non-Wired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort, Red
10017461,DKNY Unisex Black & Grey Printed Large Trolley Bag,DKNY,Unisex,31100,7,"Black textured large trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining, two compression straps with click clasps and one zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Black
10016669,Raymond Men Brown Solid Polo Collar T-shirt,Raymond,Men,804,5,"Brown solid T-shirt, has polo collar, short sleeves, one pocket", Brown
10015173,Urban Dog Men Black Solid Regular Fit Sports Shorts,Urban Dog,Men,399,5,"Black solid mid-rise sports shorts, has two pockets, a drawstring closure", Black
10017957,Oxolloxo Women Pink Printed Top,Oxolloxo,Women,512,5,"Pink printed woven regular  top, has a round neck, and three-quarter sleeves", Pink
10001281,Black Slim Fit Mid-Rise Clean Look Jeans,MANGO,Women,1570,7,"Get in touch with your feminine side as you wear these jeans, in black colour, from the house of MANGO. Try this pair of jeans that would never let you compromise on both style and comfort. Featuring a distinctive design and pattern, these comfortable jeans will not fail to catch your fancy at a single glance.", Black
10003839,Homesake Gold-Toned Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1732,4,Type: Handcrafted Table Lamp with ShadeColour: Gold-TonedPattern: SolidShape: GeometricShade material: FabricBase material: AluminiumSwitch Type: Toggle Button, Gold
10006055,ID Men Blue Slip-On Leather Sneakers,ID,Men,2685,5,"A pair of square toe blue slip-on sneakers, has regular styling, slip-on detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue
10006061,ID Men Brown Derbys,ID,Men,956,5,"A pair of square toe brown derbys, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Brown
10012917,Parx Men Grey Regular Fit Solid Regular Trousers,Parx,Men,919,5,"Grey solid mid-rise regular trousers, has a button closure, four pockets", Grey
10014943,AccessHer Gold-Plated Embellished Nose Ring with Chain,AccessHer,Women,559,3,"Gold-plated nose ring with meenakari and pearl chain, secured with a hook closureNo piercing needed", Gold
10017401,Story@home Blue & Grey Geometric 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers,Story@home,Unisex,1399,5,Set content: 1 King bedsheet with 2 pillow coversQuality: RegularThread count: 210Colour: Blue and GreyPattern: Geometric,Blue
10006067,ID Men Tan Brown Leather Formal Derbys,ID,Men,2685,5,"A pair of tan brown round-toed formal derbys, has central lace-upsLeather upper, has a textured detailCushioned footbedTextured PU outsole, has a stacked heelWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer", Brown
10005281,Gini and Jony Boys Red & Off-White Regular Fit Dyed Casual Shirt,Gini and Jony,Boys,699,4,"Red and Off-white printed casual shirt, has a spread collar, short sleeves, button placket, curved hem, and has dyed effect", Red
1000713,ahilya Gold-Plated Sterling Silver Drop Earrings,ahilya,Women,4630,3,"A pair of gold-plated sterling silver drop earrings, has an intricately designed drop encrusted with stonesSecured with a post-and-back closure", Gold
10003829,Homesake Gold-Toned & Purple Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1620,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and purplePattern: SolidShape: GeometricShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, Gold
10000809,Lady Lyka Women Peach Pack of 2 Everyday Bras ENTIZER-11-PCH-PLM,Lady Lyka,Women,510,4,Pack of 2 Peach solid medium-coverage Everyday braNon Padded and Non-Wired seamless cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Peach
10003825,Homesake Gold-Toned & White Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1620,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and whitePattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, White
10012967,JEWEL JUNCTION Black Square Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of black and off-white square checked cufflinksComes in a signature JEWEL JUNCTION case, Black
10003081,Gini and Jony Girls Yellow Net Sequinned Fit & Flare Dress,Gini and Jony,Girls,1379,5,"Yellow net sequinned woven fit and flare dress, has a round neck, short sleeves, snap button closure, an attached lining, flared hem, tie-up detail on the back", Yellow
10017133,Carrera Men Blue Sneakers,Carrera,Men,4499,5,"A pair of round-toe blue sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer",Blue
10018865,SEJ by Nisha Gupta Green & Orange Printed Table Runner,SEJ by Nisha Gupta,Unisex,699,3,Set content: One runner Type: Table runner Colour: Green and orange Fabric: Polycotton Shape: Rectangular Pattern: Printed Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings., Green
10017643,Parx Men Cream-Coloured Slim Fit Solid Casual Shirt,Parx,Men,647,5,"Cream-Coloured solid casual shirt, has a spread collar, long sleeves, button placket, curved hem", Red
10025687,Soumya Set of 6 Red & Off White Printed Diwan Set,Soumya,Unisex,1455,4,Set content: One bedsheet with two bolster covers and three cushion covers Bedsheet size: Single Quality: Fine Colour: Red and off-white Print/pattern: Ethnic motifsBolster cover closure: Tie-up Cushion cover closure: Zip, Red
10013587,PARFAIT Plus Size Purple Lace Underwired Non Padded Everyday Bra P5612,PARFAIT,Women,1679,3,Purple lace medium-coverage everyday braNon Padded and Underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10021597,Park Avenue Men Grey Solid Bomber Jacket,Park Avenue,Men,1609,5,"Grey solid bomber jacket, has a mandarin collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester", Grey
10026739,Kazo Women Grey Maxi Dress,Kazo,Women,3245,5,"Grey embellished woven maxi dress, has a round neck, three-quarter sleeves, button closure, and flared hem", Grey
10029491,Crocs Kadee  Women Multicoloured Printed Slip-On,Crocs,Women,1491,5,A pair of multicoloured printed flip flopsCroslite upper materialCushioned footbedPatterned synthetic outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Red
10027161,Soumya Cream-Coloured & Green Set of 5 Floral Square Cushion Covers,Soumya,Unisex,882,5,Set content: 5 Cushion Covers Colour: Cream-Coloured Shape: Square Pattern: Floral Closure: Zip, Green
10018885,SEJ by Nisha Gupta Pink & Green Printed Table Runner,SEJ by Nisha Gupta,Unisex,699,3,Set content: One runner Type: Table runner Colour: Pink and green Fabric: Polycotton Shape: Rectangular Pattern: Printed Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings., Green
10019881,Carlton London Women Dusty Pink Wrap Top,Carlton London,Women,640,5,"Pink solid woven wrap top with embroidered detail, has a V-neck, and three-quarter bell sleeves", Pink
10031555,HERE&NOW Men Teal Blue & Black Striped Round Neck T-shirt,HERE&NOW,Men,699,5,"Teal blue and black striped T-shirt, has a round neck, short sleeves",Blue
1003130,French Connection White & Blue Printed Casual Shirt,French Connection,Men,1559,5,"White and blue printed casual shirt, has a button-down collar, a full button placket, long sleeves, a patch pocket, a curved hemline",Blue
10030039,Next Look Men Maroon Regular Fit Printed Casual Shirt,Next Look,Men,549,5,"Maroon printed casual shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Maroon
10019071,XYXX Men Printed Pack of 2 Remix Pure Cotton Boxer XYBOX2PCKN154,XYXX,Men,670,4,"Pack of 2 Blue & White regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",
10021281,shaze Women Silver-Plated CZ-Studded Finger Ring,shaze,Women,2420,5, Silver-plated CZ-studded butterfly-shaped finger ring , Silver
10021513,Bitiya by Bhama Girls Blue Solid Chambray Fit and Flare Dress,Bitiya by Bhama,Girls,739,5,"Blue solid woven fit and flare dress, has a round neck, short sleeves, button closure, flared hem, embroidered detailing",Blue
10029377,Geox Men Burgundy Suede Loafers,Geox,Men,5999,5,"A pair of round-toe burgundy loafers, has regular styling, slip-on detailSuede upperCushioned footbedTextured and patterned outsoleWarranty: 6 monthsWarranty provided by brand/manufacturer", Burgundy
10030893,Tulsattva Women Brown & Red Solid Kurta with Palazzos,Tulsattva,Women,1347,5,"Brown and red solid kurta with palazzos Brown and red A-line calf length kurta, has a shirt collar, three-quarter sleeves, flared hem, multiple slitsBrown and red  Solid palazzos, has partially elasticated waistband, drawstring closure", Red
10032495,HERE&NOW Women Teal Green Solid Crop Sweatshirt,HERE&NOW,Women,1299,5,"Teal green solid crop sweatshirt, has a mandarin collar, two pockets, long sleeves, zip closure, straight hem", Green
